countryLabel,geometryCountry,continentLabel,geometryContinent,musicFestivalLabel
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11697987
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11710615
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11713548
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11742563
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11783849
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11783872
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11753204
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11755238
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11755299
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Międzynarodowe Prezentacje Multimedialne „Ambient Festival”
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11783771
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11783798
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11796837
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11815442
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11829163
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11830216
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Mozartiana
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11793470
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11796834
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q11796835
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Life Along the Borderline
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q16599253
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q16572064
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q16578535
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q16854758
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q18702552
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q20032846
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),International Festival of French Songs in Cracow
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24743954
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24809084
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24946515
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24947093
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24948558
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24949330
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Chopin and his Europe
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24943838
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q24945292
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Atomik Vibes
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q48975818
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),International Festival of Kraków Composers
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Sopot Top of the Top Festival 2019
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),English Song Festival Brzeg
Poland,Point(19.0 52.0),Europe,Point(7.0 46.0),Q97372513
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Festival Sudoeste
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Super Bock Super Rock
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Boom Festival
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),NOS Alive
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Avante! Festival
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),FMM Sines – Festival Músicas do Mundo
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Q1408545
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Festival da Canção
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Vilar de Mouros Festival
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Paredes de Coura Festival
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Vagos Open Air
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Cascais Jazz Festival
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Q10290748
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Organ Festival of Braga
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),EDP Beach Party
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),Rock in Rio Lisboa
Portugal,Point(-9.183333333 38.7),Europe,Point(7.0 46.0),MIMO Festival
Qatar,Point(51.212767 25.269535),Asia,Point(101.0 39.0),
Republic of the Congo,Point(15.383330555 -0.75),Africa,Point(17.0 1.0),
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Peninsula / Félsziget Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Selecţia Naţională
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Golden Stag Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),EUROPAfest
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),BestFest
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),George Enescu Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Stufstock
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Transilvania International Guitar Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Cîntarea României
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q12728239
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q12728664
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q12737189
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),National Festival of the Sheep - Oaș Country
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q12728233
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q12728238
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Radiro - International Radio Orchestras Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Electric Castle Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q18540153
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),The Winter Customs Festival of Negrești-Oaș
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Untold Festival
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Q61081345
Romania,Point(25.0 46.0),Europe,Point(7.0 46.0),Revolution Festival
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Grushinsky festival
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Grushinsky festival
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Nashestvie
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Nashestvie
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Pirate Station
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Pirate Station
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Song of the Year
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Song of the Year
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),White Nights Festival
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),White Nights Festival
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Rock-Line
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Rock-Line
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Wild Mint Music Festival
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Wild Mint Music Festival
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Door into Summer
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Door into Summer
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Golden Gramophone Award
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Golden Gramophone Award
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Q4378695
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Q4378695
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Q4483211
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Q4483211
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),"Chaliapin festival, Gagino"
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),"Chaliapin festival, Gagino"
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Park Live Festival
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Rap Music
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Park Live Festival
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Rap Music
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Belaya siren
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Belaya siren
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Q16644525
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Q16644525
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Belomor-Boogie
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Belomor-Boogie
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Alfa Future People Festival
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Alfa Future People Festival
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Q28666448
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Q28666448
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Q48950618
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Q48950618
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Rok-Fevral
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Rok-Fevral
Russia,Point(94.25 66.416666666),Asia,Point(101.0 39.0),Present Perfect Festival
Russia,Point(94.25 66.416666666),Europe,Point(7.0 46.0),Present Perfect Festival
Rwanda,Point(29.873888888 -1.940277777),Africa,Point(17.0 1.0),
Saint Kitts and Nevis,Point(-62.666667 17.33),North America,Point(-105.0 47.0),
Saint Lucia,Point(-61.0 13.883333),North America,Point(-105.0 47.0),
Saint Vincent and the Grenadines,Point(-61.233333333 13.166666666),North America,Point(-105.0 47.0),
Samoa,Point(-172.0 -14.0),Oceania,Point(166.0 -21.0),
San Marino,Point(12.466666666 43.933333333),Europe,Point(7.0 46.0),
Saudi Arabia,Point(44.116667 23.716667),Asia,Point(101.0 39.0),Q12245966
Senegal,Point(-14.283333 14.366667),Africa,Point(17.0 1.0),Q3070574
Serbia,Point(20.933333333 43.95),Europe,Point(7.0 46.0),Beovizija
Serbia,Point(20.933333333 43.95),Europe,Point(7.0 46.0),Exit
Serbia,Point(20.933333333 43.95),Europe,Point(7.0 46.0),Guča Trumpet Festival
Serbia,Point(20.933333333 43.95),Europe,Point(7.0 46.0),Gitarijada
Serbia,Point(20.933333333 43.95),Europe,Point(7.0 46.0),Festival Omladina
Serbia,Point(20.933333333 43.95),Europe,Point(7.0 46.0),Operosa
Seychelles,Point(52.766667 -7.1),Africa,Point(17.0 1.0),
Sierra Leone,Point(-11.916667 8.5),Africa,Point(17.0 1.0),
Singapore,Point(103.8 1.3),Asia,Point(101.0 39.0),Baybeats
Singapore,Point(103.8 1.3),Asia,Point(101.0 39.0),ZoukOut
Singapore,Point(103.8 1.3),Asia,Point(101.0 39.0),Ultra Singapore
Slovakia,Point(20.0 49.0),Europe,Point(7.0 46.0),Pohoda
Slovakia,Point(20.0 49.0),Europe,Point(7.0 46.0),Grape Festival
Slovakia,Point(20.0 49.0),Europe,Point(7.0 46.0),Košice Music Spring Festival
Slovakia,Point(20.0 49.0),Europe,Point(7.0 46.0),Q11247469
Slovakia,Point(20.0 49.0),Europe,Point(7.0 46.0),Q85418795
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Metalcamp
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Festival of New Songs
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Noisefest
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Q19936153
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Melodies of the Sea and Sun
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Slovenian Polka and Waltz Festival
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Ment
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Punk Rock Holiday
Slovenia,Point(15.0 46.0),Europe,Point(7.0 46.0),Radovljica Festival
Solomon Islands,Point(159.816666666 -9.466666666),Oceania,Point(166.0 -21.0),
Somalia,Point(47.0 6.0),Africa,Point(17.0 1.0),
South Africa,Point(24.0 -29.0),Africa,Point(17.0 1.0),Aardklop
South Africa,Point(24.0 -29.0),Africa,Point(17.0 1.0),Little Hearts Festival
South Africa,Point(24.0 -29.0),Africa,Point(17.0 1.0),National Youth Jazz Festival
South Africa,Point(24.0 -29.0),Africa,Point(17.0 1.0),Oppikoppi
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Mnet Asian Music Awards
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Pentaport Rock Festival
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Asia Song Festival
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Jisan Valley Rock Festival
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Dongducheon Rock Festival
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),TIMF
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Great Mountains Music Festival & School
South Korea,Point(128.0 36.0),Asia,Point(101.0 39.0),Seoul Jazz Festival
South Sudan,Point(30.0 7.0),Africa,Point(17.0 1.0),
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Internacional de Benicàssim
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),"World of Music, Arts and Dance"
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Vitoria-Gasteiz jazz festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Rototom Sunsplash
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Sónar
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Primavera Sound
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),City of Valencia International Band Contest
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q2836395
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Bilbao BBK Live
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Rock Zaidín
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Fira Mediterrania in Manresa
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Vilanova International World Music Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q3069889
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Ortigueira's Festival of Celtic World
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q3307275
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Interceltic Festival of Morrazo
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Summercase
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q3572149
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Monegros Desert Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Azkena Rock Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Quincena Musical de San Sebastián
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Sonorama
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q3826736
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festimad
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q4525578
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Alicante Music Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Tarragona International Dixieland Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Ensems
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5396462
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Espárrago Rock
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Barnasants
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Internacional de Santander
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festinoval
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Aguaviva Canarias
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5696846
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5829016
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5839835
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5840256
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Etnosur
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5852103
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5682307
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5685728
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Carrasca Rock
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5763483
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5781229
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5790652
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5802051
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5813452
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5816850
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Aquasella
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5728734
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5860904
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5860914
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5853364
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5853689
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5860855
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5860866
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Arte-Nativo Viña Rock
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861017
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861019
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Internacional de Música y Danza de Granada
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861042
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861045
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861064
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861084
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5860927
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861005
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861013
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Terral
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861130
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861148
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Cartagena Jazz Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861219
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861232
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival de Música Antigua de Úbeda y Baeza
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861237
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861243
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861244
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival de Peralada
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861253
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861261
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861287
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861289
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861299
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861301
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5861336
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5884918
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5988752
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5999203
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6011510
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6011967
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5968843
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q5957925
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),La Mar de Músicas
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),La Noche Blanca del Flamenco
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6038753
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6019855
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6020384
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6044238
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),(a)phònica
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),International Music Summit
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6093416
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Resurrection Fest
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6034706
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6073683
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6085862
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6138691
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6143364
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6159017
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6120258
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6124454
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6132806
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6161993
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q6435600
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Saturday Night Fiber
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Via de la Plata Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Costa de Fuego
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q8774678
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q8961512
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q8961524
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Mercado de Musica Viva de Vic
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q9047180
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q9061715
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Rocket Festival Spain
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q9087774
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival de Flamenco de Jerez
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11921930
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11921934
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11908174
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11910502
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Cant al Ras
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Singing of Havaneres in Calella de Palafrugell
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11921928
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11904052
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11906193
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11921949
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Hipnotik Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Leyendas del Rock
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11938858
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11945117
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Sis Hores de Cançó
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q11950091
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Trobada d'Acordionistes del Pirineu
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q12388501
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Arenal Sound Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Dcode Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q16567376
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q16567403
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q16567411
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q16567424
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festivalino de Pescueza
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q16488936
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Starlite Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Rock Fest Barcelona
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Cap Roig Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival Cruïlla Barcelona
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q17563411
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Mediterranean Song Festival
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Embassa't
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festa dels Súpers
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Canet Rock
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Fira de Música al Carrer de Vila-seca
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q19714556
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q19632128
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20016194
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Músicos en la naturaleza
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20102692
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20102790
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20108103
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20106454
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20493037
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20104084
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20104285
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20104315
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Com sona l'ESO
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Cornamusam
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Q20105860
Spain,Point(-3.5 40.2),Europe,Point(7.0 46.0),Festival de la Porta Ferrada
